anio;periodo;mes;area;ciudad;tasa_participacion_global;tasa_participacion_bruta;tasa_desempleo;empleo_total;empleo_formal;empleo_informal;empleo_adecuado;subempleo;no_remunerado;otro_no_pleno;brecha_adecuado_HM;brecha_salarial_HM;NiNi;desempleo_juvenil;trabajo_infantil;empleo_manufactura;tasa_asistencia_clases;pobreza_ingresos;pobreza_extrema_ingresos
2016;3;Marzo;2;070150;75.8621;53.6585;4.5455;95.4545;76.1905;19.0476;36.3636;18.1818;4.5455;36.3636;61.9048;52.9598;16.6667;20.0;0.0;9.5238;81.25;12.1951;9.7561
2016;3;Marzo;2;180150;77.2789;60.5902;5.6547;94.3453;56.1179;31.8913;40.3822;9.8455;15.0448;29.0728;17.3758;-55.379;9.7754;6.9489;0.0;23.5025;79.8741;11.5886;0.0
2016;6;Junio;1;010150;64.8277;48.7323;3.3242;96.6758;73.6659;21.0824;61.8045;8.2075;6.4516;20.2121;25.8207;32.405;12.0669;6.318;0.7161;17.1581;80.4441;7.637;0.7058
2016;6;Junio;1;070150;64.9367;47.6288;4.5586;95.4414;59.7035;29.6155;52.9693;14.408;5.7415;22.3227;26.6617;15.5062;23.0567;7.1581;1.8365;6.2231;74.0206;10.0976;1.4865
2016;6;Junio;1;090150;66.7581;48.1936;5.3167;94.6833;55.8375;39.384;53.9693;15.5302;4.1216;20.5305;33.5876;25.4314;20.2954;10.4393;0.1036;15.3136;74.7719;8.5334;1.4975
2016;6;Junio;1;170150;66.2465;49.8034;7.0621;92.9379;75.7362;17.2813;63.9898;7.5822;3.6118;16.9455;16.3478;13.6499;16.2567;13.289;0.1463;12.8212;78.9777;7.8611;1.7135
2016;6;Junio;1;180150;68.0902;50.99;5.2516;94.7484;78.9733;17.4467;53.726;14.2859;7.7168;18.5531;27.1795;27.0119;11.4694;9.8333;0.1737;19.8126;82.8243;9.8396;3.9739
2016;6;Junio;2;010150;72.4406;60.1213;2.6593;97.3407;50.0332;49.0636;32.7256;30.9887;7.9778;25.6487;47.8315;18.125;4.9246;6.2563;0.0;30.0288;56.7623;16.4905;12.7773
2016;6;Junio;2;070150;86.2069;67.5676;4.0;96.0;58.3333;20.8333;48.0;12.0;0.0;36.0;64.4444;53.3661;0.0;0.0;0.0;8.3333;83.3333;0.0;0.0
2016;6;Junio;2;180150;75.9005;51.6629;12.2752;87.7248;54.6331;36.9712;41.4073;25.3141;4.0644;16.939;48.8478;42.8946;23.1963;18.8882;0.0;32.4317;77.8757;18.1089;13.9518
2016;9;Septiembre;1;010150;65.0814;47.0108;3.0218;96.9782;66.6464;24.3533;55.8105;12.1512;6.5849;22.3559;23.7995;23.1577;16.6155;4.9433;2.7807;18.6018;79.2786;9.7083;3.9633
2016;9;Septiembre;1;070150;61.0693;43.6134;3.1684;96.8316;59.7495;31.5859;49.6481;16.4537;4.4432;26.2867;22.95;12.28;19.1473;6.9756;1.3649;9.4168;76.872;14.9454;1.5681
2016;9;Septiembre;1;090150;68.3157;48.5714;5.7286;94.2714;56.7132;36.9934;49.8783;19.8715;5.164;18.8587;30.8582;27.3535;18.4784;12.4257;1.9445;14.0404;75.5339;9.7096;1.2991
2016;9;Septiembre;1;170150;63.0036;46.0378;8.7114;91.2886;70.33;20.4253;62.2515;8.6967;3.4178;16.0982;19.1976;16.0245;22.1381;14.8959;0.3988;12.1195;78.69;9.4401;3.7705
2016;9;Septiembre;1;180150;69.9912;51.0889;6.5408;93.4592;72.0897;23.8361;49.5035;18.1373;5.4526;19.7607;27.9864;22.7201;14.716;16.3608;1.9857;17.9548;82.6696;12.5798;3.5299
2016;9;Septiembre;2;010150;84.71;61.9617;3.9004;96.0996;47.3661;40.1123;26.9087;21.7842;17.7178;29.6888;66.778;37.5128;15.1042;6.5187;16.3923;33.3333;64.3872;8.87;0.0
2016;9;Septiembre;2;070150;66.6667;44.898;0.0;100.0;81.8182;4.5455;54.5455;18.1818;0.0;27.2727;84.0909;60.9813;0.0;0.0;0.0;0.0;89.4737;18.3673;8.1633
2016;9;Septiembre;2;180150;82.4987;55.0022;3.0247;96.9753;52.6027;38.019;37.3799;12.1194;7.5822;37.8704;29.6946;37.8292;5.164;11.7461;7.6957;23.4352;81.8799;20.2228;0.0
2016;12;Diciembre;1;010150;66.7617;49.9631;4.7586;95.2414;72.7265;20.8964;56.5777;11.0219;6.1483;21.4935;24.7955;19.9884;16.1824;9.1843;1.69;19.4739;79.035;7.4844;1.4698
2016;12;Diciembre;1;070150;63.5944;45.9142;5.2995;94.7005;57.3893;32.8325;49.1561;12.9975;5.0902;27.4567;31.1895;14.9486;18.8016;11.5612;0.7557;7.696;74.9776;11.564;2.476
2016;12;Diciembre;1;090150;65.3349;46.2173;6.4369;93.5631;52.4081;39.8005;49.5657;20.165;4.0121;19.6965;26.5415;19.5102;20.1317;13.7385;0.9028;14.9776;76.3866;12.4801;2.4099
2016;12;Diciembre;1;170150;65.6673;48.6328;9.1419;90.8581;70.3846;19.8334;57.6493;13.1006;2.8428;16.4662;21.176;30.0373;16.3525;15.8294;0.4053;12.6152;82.0701;10.1906;3.5358
2016;12;Diciembre;1;180150;70.7019;53.2097;7.149;92.851;74.1462;22.4197;46.8537;17.0227;6.941;21.1695;24.8038;28.845;18.0735;11.9436;2.7971;19.4672;78.4245;12.2963;4.7359
2016;12;Diciembre;2;010150;69.8624;49.0967;0.0;100.0;25.2462;72.5482;37.9902;5.6378;1.7161;54.6559;68.6213;35.9863;13.0086;0.0;0.0;31.3734;80.8085;10.3481;1.0829
2016;12;Diciembre;2;070150;43.2432;29.6296;0.0;100.0;81.25;6.25;62.5;6.25;0.0;31.25;66.6667;48.2725;0.0;0.0;0.0;0.0;100.0;22.2222;0.0
2016;12;Diciembre;2;170150;80.0;57.2377;9.4728;90.5272;31.6151;44.5448;30.4744;11.0369;8.6907;40.3252;41.4143;41.9583;13.4491;1.9677;0.0;31.392;63.0078;25.3194;9.0534
2016;12;Diciembre;2;180150;65.3311;48.7006;1.3341;98.6659;61.3521;33.784;50.3983;5.3364;1.3341;41.5971;-9.4601;-8.514;3.3803;10.4198;0.0;21.3521;86.4267;9.8719;0.0
2017;3;Marzo;1;010150;62.8126;46.8625;4.2881;95.7119;71.9909;21.3265;61.859;9.6097;7.1164;17.0872;24.7715;26.8929;15.8317;7.782;0.8259;17.3043;81.8062;7.8472;3.4256
2017;3;Marzo;1;070150;63.9139;45.8332;4.2397;95.7603;56.0673;32.3084;48.131;12.879;5.9491;28.8013;34.7254;15.5584;20.7999;8.5498;0.4804;7.3054;76.0238;16.1568;3.2813
2017;3;Marzo;1;090150;65.4444;47.4665;5.105;94.895;53.6528;39.8286;49.1369;22.8145;3.7147;18.7817;31.8804;23.1111;19.9432;12.0218;1.3057;15.1727;75.8834;10.6851;1.8534
2017;3;Marzo;1;170150;65.7612;48.2754;9.1077;90.8923;71.2857;20.75;57.7241;15.4667;3.04;14.2574;22.0887;22.5563;18.1545;19.4525;0.7883;12.0756;80.8453;7.2457;1.8878
2017;3;Marzo;1;180150;68.9812;51.349;5.0124;94.9876;75.7067;20.996;46.607;20.2721;8.6225;19.1919;26.6886;22.4778;14.6095;9.718;2.1003;19.6936;82.5246;9.5992;2.6465
2017;3;Marzo;2;010150;85.1525;68.9022;0.0;100.0;22.2744;69.4386;23.1366;25.7233;11.4294;39.7107;-22.7958;-18.6254;0.0;0.0;12.3086;20.8277;57.0538;13.1824;0.0
2017;3;Marzo;2;070150;71.875;58.9744;0.0;100.0;78.2609;21.7391;26.087;26.087;0.0;47.8261;28.0;32.9011;0.0;0.0;0.0;4.3478;92.3077;17.9487;0.0
2017;3;Marzo;2;180150;75.7714;55.1283;0.0;100.0;42.4441;51.16;31.9759;44.1813;1.7447;22.0981;15.9563;-45.6866;0.0;0.0;0.0;18.0222;82.6106;19.8707;6.4094
2017;6;Junio;1;010150;62.2675;45.984;4.5266;95.4734;71.5121;20.628;60.1335;9.1171;6.6939;19.4852;25.447;24.7111;10.9425;6.552;0.6761;19.7989;83.2108;7.8385;1.6813
2017;6;Junio;1;070150;62.532;45.4204;4.2677;95.7323;60.6626;29.4615;49.3203;14.8465;5.5726;25.9467;32.7799;25.5106;20.6479;8.9689;0.8257;8.3934;76.4799;14.3963;2.0728
2017;6;Junio;1;090150;67.3057;49.428;5.2618;94.7382;52.9591;40.7781;49.5352;22.2944;3.5696;18.3619;32.1197;23.867;21.6354;10.7001;0.8946;14.8953;74.8854;10.4994;1.856
2017;6;Junio;1;170150;62.972;47.6093;7.8357;92.1643;73.4423;19.0001;63.0799;11.8643;3.2537;13.138;16.7352;20.6565;12.5156;16.111;0.0;12.4429;83.2843;7.7631;1.9058
2017;6;Junio;1;180150;68.5347;51.8764;4.5831;95.4169;75.5018;21.5574;52.7057;16.919;7.9573;17.3725;28.1375;22.8993;8.7065;10.3843;1.6515;21.8077;84.6173;10.2433;4.0063
2017;6;Junio;2;010150;73.2476;59.5749;1.1514;98.8486;53.6185;34.0271;37.6746;13.4768;18.7807;28.9166;20.7168;10.3049;10.6429;3.0561;0.0;39.5074;60.3646;20.4543;7.8264
2017;6;Junio;2;070150;88.2353;65.2174;0.0;100.0;60.0;13.3333;26.6667;33.3333;3.3333;36.6667;100.0;50.8769;25.0;0.0;11.1111;16.6667;64.7059;19.5652;0.0
2017;6;Junio;2;180150;71.2225;48.1967;0.0;100.0;54.3134;32.7465;36.2675;30.986;4.3134;28.4331;54.8075;28.3188;12.564;0.0;0.0;26.6726;83.682;25.1594;6.152
2017;9;Septiembre;1;010150;63.9628;46.6514;4.6382;95.3618;71.3007;21.9545;61.3514;10.0421;5.8488;18.1194;31.3749;17.3326;13.1727;7.1436;0.8975;21.1593;81.5071;4.494;0.5528
2017;9;Septiembre;1;070150;67.2197;48.3492;4.421;95.579;55.9642;36.1122;43.648;22.1948;5.6698;24.0663;36.4654;29.093;15.1672;9.9062;3.739;9.7892;77.2963;12.3635;3.5659
2017;9;Septiembre;1;090150;67.0696;48.5346;4.5948;95.4052;51.1044;43.4071;47.8508;24.0822;3.7341;19.3396;34.8282;25.0765;20.9222;10.1416;1.6682;13.9621;75.0586;11.3801;2.4517
2017;9;Septiembre;1;170150;62.2681;46.2371;7.8435;92.1565;72.0178;20.5737;66.4439;7.5184;3.554;14.3769;18.0864;15.9402;17.5778;15.5852;0.2508;13.266;81.7954;8.515;1.7911
2017;9;Septiembre;1;180150;68.648;51.9163;4.7755;95.2245;78.7261;19.2347;54.3284;14.966;8.6196;17.1209;26.9013;23.2277;16.6115;8.9547;1.946;18.2962;81.6732;7.312;1.5995
2017;9;Septiembre;2;010150;77.9843;59.1942;2.2113;97.7887;43.3583;54.3804;29.0254;17.3464;16.5519;34.8649;33.4955;30.9263;11.17;8.4987;9.7628;34.0284;77.6964;31.4782;12.3139
2017;9;Septiembre;2;070150;78.0488;56.1404;0.0;100.0;81.25;12.5;31.25;18.75;0.0;50.0;63.4615;39.6579;0.0;0.0;7.6923;6.25;80.7692;0.0;0.0
2017;9;Septiembre;2;180150;67.643;50.2105;3.2756;96.7244;72.6433;26.141;47.0379;28.0556;12.0117;9.6193;25.2768;-27.1857;0.0;6.1517;4.4534;21.362;92.3691;19.9324;10.947
2017;12;Diciembre;1;010150;68.803;50.0883;5.6402;94.3598;71.6263;23.5725;57.281;11.9101;7.3199;17.8488;30.8051;19.7706;15.3841;10.5164;0.3668;19.9008;78.035;4.0197;0.9094
2017;12;Diciembre;1;070150;67.2297;49.2192;5.6385;94.3615;59.5839;31.7794;51.1929;15.8591;5.217;22.0926;32.8402;25.3068;19.4464;10.4816;1.1585;7.9903;77.0928;13.5813;2.7425
2017;12;Diciembre;1;090150;67.8696;48.5775;4.3513;95.6487;52.0626;41.893;49.9639;21.0116;4.9178;19.4236;35.7359;24.322;21.3413;9.1262;1.3549;15.1311;73.7602;9.603;1.3355
2017;12;Diciembre;1;170150;63.682;47.6262;9.4214;90.5786;69.3903;24.1085;61.5803;11.682;2.4091;14.7147;22.0521;15.8094;18.9506;19.2469;0.0;13.7443;78.3007;7.345;2.339
2017;12;Diciembre;1;180150;69.6153;52.1193;6.1199;93.8801;80.2657;16.5728;53.9575;15.2435;7.3868;16.7976;33.0113;22.5843;15.5111;15.7363;2.6768;18.1184;81.4239;11.3158;3.6348
2017;12;Diciembre;2;010150;73.3193;52.1482;0.0;100.0;29.8683;49.4326;36.5941;24.512;13.7994;25.0946;76.8782;59.5434;6.4544;0.0;0.0;35.255;85.5362;9.0779;6.2847
2017;12;Diciembre;2;070150;72.093;47.6923;0.0;100.0;93.5484;3.2258;61.2903;16.129;3.2258;19.3548;16.0839;17.5254;7.6923;0.0;0.0;6.4516;76.6667;9.2308;0.0
2017;12;Diciembre;2;170150;72.108;43.9991;0.6708;99.3292;30.5289;58.0472;35.6906;20.0113;0.6708;42.9565;62.118;51.3604;1.8448;2.1391;0.0;17.4451;81.517;26.0944;16.109
2017;12;Diciembre;2;180150;62.971;41.7612;3.288;96.712;34.7149;61.5049;25.2033;14.2555;7.7568;49.4964;21.6874;5.5977;9.8411;0.0;0.0;17.3094;85.1683;14.1228;0.1033
2018;3;Marzo;1;010150;64.4096;47.4909;5.4106;94.5894;76.7683;18.4981;61.3699;10.2043;6.0597;16.9554;24.9531;22.1027;15.8213;10.2078;0.2994;16.8572;81.7885;4.7374;1.0085
2018;3;Marzo;1;070150;65.0021;43.7826;5.9063;94.0937;57.3768;34.4252;53.189;10.7688;7.0606;23.0753;37.2251;22.5762;22.4144;8.4884;1.3735;9.2022;76.3053;12.5725;3.2282
2018;3;Marzo;1;090150;65.1218;46.9985;4.665;95.335;55.2093;39.4949;51.2643;20.1551;3.7583;19.2177;28.7861;20.4936;23.9371;10.4351;0.9961;15.1731;70.7687;12.0169;2.6801
2018;3;Marzo;1;170150;63.9375;47.1117;7.1206;92.8794;70.19;23.2741;60.2094;11.3001;2.3407;18.8316;19.6939;17.3448;15.6271;11.7196;0.0;16.5556;81.3668;11.3257;2.4426
2018;3;Marzo;1;180150;66.301;49.3;5.7488;94.2512;73.6713;21.249;51.8028;15.5543;7.4619;18.8255;31.8119;18.0953;15.8913;11.0301;1.0817;18.8642;80.3816;10.5543;2.9299
2018;3;Marzo;2;010150;80.0;54.5455;0.0;100.0;25.0;66.6667;16.6667;41.6667;8.3333;33.3333;100.0;24.4088;33.3333;0.0;0.0;16.6667;77.7778;31.8182;0.0
2018;3;Marzo;2;070150;66.5788;44.5544;0.0;100.0;69.5282;22.7397;27.4582;28.7671;4.7184;39.0563;100.0;55.0326;0.0;0.0;6.876;0.0;100.0;21.2261;0.0
2018;3;Marzo;2;090150;52.381;25.0;0.0;100.0;0.0;100.0;27.2727;36.3636;0.0;36.3636;100.0;48.1865;57.1429;0.0;0.0;0.0;70.8333;90.9091;18.1818
2018;3;Marzo;2;170150;64.3182;47.922;11.233;88.767;65.52;23.2524;53.2547;12.0998;0.6024;22.8101;29.7356;21.8456;10.4497;24.7975;0.0;31.1208;81.5083;10.0973;3.2025
2018;3;Marzo;2;180150;63.2318;43.3442;13.4738;86.5262;66.1157;33.8843;41.1366;11.8178;7.5649;26.0068;-107.1334;-56.8061;0.0;0.0;0.0;30.0565;100.0;0.0;0.0
2018;6;Junio;1;010150;63.4737;45.7286;5.0591;94.9409;73.1989;18.2586;66.5305;7.614;4.3154;16.481;25.2459;32.5164;11.6859;9.9878;0.9611;14.8459;86.6106;2.7911;0.188
2018;6;Junio;1;070150;64.2004;46.2156;6.4216;93.5784;53.2042;36.9758;51.0791;13.4819;4.7651;24.2522;29.5492;26.7763;22.2045;12.6474;0.4082;7.9568;75.0787;10.6946;2.5615
2018;6;Junio;1;090150;64.6334;46.41;3.4418;96.5582;51.2354;42.0719;49.5818;22.4962;4.2487;18.5672;31.0048;23.0419;21.2731;8.7971;0.7679;15.4521;76.2337;14.063;2.8529
2018;6;Junio;1;170150;62.4116;45.7233;9.8452;90.1548;71.1481;23.3993;59.09;9.8611;2.9139;17.8602;25.8318;19.9383;15.2868;16.3646;0.2421;13.2444;81.4186;12.8341;4.5966
2018;6;Junio;1;180150;66.1008;48.3251;4.7484;95.2516;76.6685;20.3836;54.8087;13.205;6.4833;20.4106;28.1249;25.8857;13.8177;10.3905;0.065;20.4461;83.8957;9.6587;1.894
2018;6;Junio;2;180150;67.9224;50.5195;5.802;94.198;51.7349;43.4698;39.5767;21.4591;8.471;24.6911;51.4736;42.9944;15.3464;17.496;21.2657;38.7271;90.055;14.7808;0.0
2018;9;Septiembre;1;010150;66.0733;50.2502;4.8361;95.1639;73.2774;20.4825;61.1346;9.3481;5.9468;18.7344;25.5729;22.7159;10.4142;10.9727;0.8497;16.2561;84.3399;4.3766;1.0896
2018;9;Septiembre;1;070150;64.8078;49.2604;6.9405;93.0595;56.7812;33.0424;52.0916;13.8948;5.5512;21.5219;36.3502;23.7843;18.8359;13.294;1.5385;8.9541;75.0666;10.7541;2.6254
2018;9;Septiembre;1;090150;66.667;50.5516;3.3958;96.6042;55.3555;39.4049;50.2384;19.8117;4.4346;20.3519;32.9711;27.9776;18.6352;7.5488;0.786;15.9091;75.8603;7.8828;1.3209
2018;9;Septiembre;1;170150;66.0776;51.9188;8.8446;91.1554;72.6362;22.8438;58.9339;9.4499;4.3895;17.8564;25.6444;15.5735;18.3597;17.2125;0.0;11.5595;77.5705;9.1543;2.7298
2018;9;Septiembre;1;180150;67.7747;52.1865;5.6693;94.3307;77.717;19.7212;52.4534;14.1691;7.7041;19.074;24.4439;22.5144;16.66;14.3683;0.8621;19.745;83.5326;8.4253;2.3363
2018;9;Septiembre;2;010150;89.4737;68.0;0.0;100.0;29.4118;64.7059;52.9412;0.0;11.7647;35.2941;-14.2857;-120.1575;0.0;0.0;16.6667;17.6471;80.0;0.0;0.0
2018;9;Septiembre;2;180150;80.6641;60.0197;1.1586;98.8414;68.7432;27.5613;45.815;28.4428;9.6477;14.936;50.7449;73.0136;17.2524;0.0;0.0;31.2851;87.3559;2.9641;2.9641
2018;12;Diciembre;1;010150;64.1226;48.7667;4.6952;95.3048;71.1142;22.7749;61.2761;8.5647;5.9198;19.5441;26.1497;22.8839;14.3497;9.6651;0.3365;16.9875;82.1882;4.2293;0.7998
2018;12;Diciembre;1;070150;64.7566;49.2215;5.4376;94.5624;59.305;29.3645;55.3533;11.6772;3.7606;23.7713;34.5735;24.3653;17.0749;10.6231;0.7461;9.4686;74.7486;8.5948;1.9889
2018;12;Diciembre;1;090150;63.3552;48.0403;3.0943;96.9057;53.7289;39.3382;52.6411;18.9152;3.6327;20.296;21.8973;22.9193;17.8165;7.7957;0.4884;14.8097;76.5038;9.8913;1.8505
2018;12;Diciembre;1;170150;61.3533;48.2067;8.1719;91.8281;71.4668;20.6631;57.8771;9.731;2.6671;20.9534;19.9741;22.0342;16.8387;15.6324;0.1201;12.0704;81.7575;8.3076;2.3935
2018;12;Diciembre;1;180150;65.4543;50.3998;3.4325;96.5675;73.5531;21.4756;52.6289;11.5753;7.5994;24.3651;19.5892;4.7787;14.5172;6.1938;0.4958;18.2766;82.2798;8.3742;2.1478
2018;12;Diciembre;2;010150;82.4892;57.9728;0.0;100.0;20.4294;69.824;46.0627;30.0386;9.7467;14.152;-7.1544;-89.5596;0.0;0.0;5.6991;23.8987;92.4515;20.4311;12.7695
2018;12;Diciembre;2;070150;75.0;45.0;0.0;100.0;55.5556;22.2222;44.4444;0.0;0.0;55.5556;100.0;57.3576;0.0;0.0;0.0;0.0;87.5;15.0;0.0
2018;12;Diciembre;2;180150;70.0969;48.9372;1.1824;98.8176;66.0112;29.2437;51.365;19.0383;10.4627;17.9516;27.9121;42.6812;12.8762;3.5513;0.0;34.2295;85.72;2.5808;0.0
2019;3;Marzo;1;010150;62.9582;47.8811;5.4476;94.5524;73.3225;19.7053;64.0124;7.8633;5.1052;17.5146;22.3086;18.5572;10.3028;11.5693;0.2404;17.4532;82.5676;5.1705;0.988
2019;3;Marzo;1;070150;59.2741;45.0542;5.0989;94.9011;56.683;34.6032;56.8633;6.667;4.5656;26.8053;29.1521;14.7665;21.2083;9.832;0.4784;9.5971;74.5851;9.2728;2.1001
2019;3;Marzo;1;090150;64.2462;48.7159;3.7232;96.2768;52.3214;41.4519;48.9796;21.7849;3.82;20.0613;24.2895;18.794;24.3761;9.1038;0.0;13.5685;71.6843;9.3892;1.4086
2019;3;Marzo;1;170150;57.9657;45.545;9.7339;90.2661;73.9998;18.8334;59.6805;8.9502;1.7999;19.0559;15.1465;13.8176;13.9547;18.386;0.0;13.0852;84.9752;8.428;1.9891
2019;3;Marzo;1;180150;64.928;49.9944;5.3566;94.6434;76.34;18.9892;49.9559;15.1069;6.6609;22.4968;19.7474;22.0713;10.015;9.1608;0.5203;19.4514;85.5695;8.1929;2.4312
2019;3;Marzo;2;010150;86.6667;56.5217;0.0;100.0;15.3846;84.6154;23.0769;0.0;0.0;76.9231;68.75;40.1738;50.0;;0.0;30.7692;88.8889;0.0;0.0
2019;3;Marzo;2;070150;60.2252;40.3774;0.0;100.0;63.24;28.5825;38.785;29.9067;5.4517;25.8567;100.0;75.1233;9.3085;0.0;0.0;0.0;89.2886;0.0;0.0
2019;3;Marzo;2;170150;73.3333;57.8947;0.0;100.0;63.6364;27.2727;63.6364;0.0;0.0;36.3636;100.0;73.0034;50.0;0.0;0.0;9.0909;50.0;0.0;0.0
2019;3;Marzo;2;180150;66.4865;46.4702;11.7791;88.2209;51.2431;42.081;37.1242;9.1795;12.8758;29.0414;-52.4352;-42.2659;3.2412;21.9366;0.0;18.3241;82.7397;0.0;0.0
2019;6;Junio;1;010150;61.3907;46.6886;4.4836;95.5164;75.0195;19.5209;69.4334;6.1536;4.5383;15.3911;20.0036;21.9089;14.3042;9.8657;0.6451;15.1578;82.6539;4.3454;0.5354
2019;6;Junio;1;070150;58.7957;44.6902;5.5141;94.4859;59.7512;33.0544;59.5638;9.4546;4.7774;20.6902;26.7864;18.4918;22.8223;12.3917;0.8852;7.7487;76.0183;11.8623;3.6886
2019;6;Junio;1;090150;63.136;47.8741;2.4896;97.5104;53.86;38.912;54.6827;17.6741;4.1346;20.1422;26.0646;23.3704;20.273;5.9004;0.8126;13.8569;73.6847;8.42;1.1046
2019;6;Junio;1;170150;61.8294;48.5808;8.2882;91.7118;70.3464;22.3882;55.1563;14.2599;2.7248;17.1236;21.5339;22.252;11.7663;14.9532;0.0;12.0221;83.4965;11.9288;3.57
2019;6;Junio;1;180150;68.2314;52.539;4.6736;95.3264;76.8071;19.2005;50.6203;15.0135;7.9801;20.9185;26.147;20.0657;12.3739;10.4913;2.2826;19.8319;82.8745;6.7817;1.7201
2019;6;Junio;2;180150;70.8968;51.6149;4.2092;95.7908;61.4776;38.5224;37.7772;30.7697;5.9619;21.2819;32.7573;38.4344;7.3626;0.0;0.0;37.6075;89.2392;7.0591;0.0
2019;9;Septiembre;1;010150;62.0241;47.1708;6.2862;93.7138;74.5546;20.0683;67.5563;6.0862;4.3584;15.7129;22.9915;17.3164;15.5139;14.6952;0.0;16.3275;83.0241;4.4557;0.8624
2019;9;Septiembre;1;070150;62.5195;47.5211;6.3625;93.6375;60.8237;32.5334;55.5226;11.9069;4.8954;21.3126;34.3331;17.0424;26.2557;13.2759;0.2514;8.4419;73.7599;10.3524;3.4187
2019;9;Septiembre;1;090150;64.617;48.9971;3.0261;96.9739;53.3562;40.4139;52.9422;18.9021;3.7781;19.326;25.2316;18.5411;16.6063;8.2994;0.345;14.5966;76.8859;9.1135;1.0689
2019;9;Septiembre;1;170150;63.8096;50.1367;8.2173;91.7827;72.7168;21.0569;54.9736;12.4405;4.1627;19.6698;20.0195;12.3627;16.3404;13.4242;0.2096;12.0379;79.4671;11.6361;3.3146
2019;9;Septiembre;1;180150;68.3754;52.6489;4.4616;95.5384;76.9312;18.7734;48.1906;14.7043;8.871;22.6817;17.9757;3.5045;13.366;10.1395;2.8404;19.9565;82.9294;8.5793;2.8811
2019;9;Septiembre;2;010150;68.75;57.8947;0.0;100.0;18.1818;81.8182;36.3636;0.0;9.0909;54.5455;41.6667;-184.6667;50.0;0.0;0.0;18.1818;66.6667;0.0;0.0
2019;9;Septiembre;2;180150;81.6163;62.4714;0.0;100.0;66.8046;31.8465;32.88;13.5973;12.5854;40.9374;51.8585;67.4862;13.7368;0.0;2.5719;31.779;91.0649;9.1829;0.0
2019;12;Diciembre;1;010150;63.2727;48.1203;3.7402;96.2598;72.6172;21.6918;63.9422;9.0598;6.0182;17.2396;28.8878;21.9;13.4539;10.1746;1.1196;16.7322;83.5236;4.1412;0.6236
2019;12;Diciembre;1;070150;62.1951;47.2746;4.1795;95.8205;61.5205;30.7413;55.495;12.1974;4.209;23.8238;25.2125;13.8875;19.6458;9.0281;0.8511;8.689;73.9048;9.2112;2.7776
2019;12;Diciembre;1;090150;61.362;46.5289;2.8809;97.1191;50.7715;39.9235;51.2114;16.2257;3.9652;24.3515;29.1119;20.9849;18.178;7.9516;0.4421;14.3364;77.7566;11.2318;1.4378
2019;12;Diciembre;1;170150;63.6454;50.0077;7.9051;92.0949;70.3526;19.9449;54.3411;13.9343;3.2705;18.3961;20.6494;17.1133;12.8061;18.632;0.0;13.291;83.2279;8.2233;2.8379
2019;12;Diciembre;1;180150;64.2722;49.4894;4.0452;95.9548;75.6896;19.4672;50.8273;13.5749;7.9645;23.4706;15.3487;-13.5104;11.5145;8.0554;0.2454;19.101;85.6382;8.3156;1.1268
2019;12;Diciembre;2;010150;79.1439;63.7096;0.0;100.0;20.9434;74.7987;20.9434;34.8679;7.3648;36.8239;77.1006;4.9504;17.4529;0.0;21.143;30.6101;80.8784;32.5519;13.5633
2019;12;Diciembre;2;070150;81.8182;50.0;0.0;100.0;66.6667;11.1111;33.3333;44.4444;0.0;22.2222;100.0;66.179;;;0.0;0.0;100.0;0.0;0.0
2019;12;Diciembre;2;180150;68.0599;48.4671;8.1855;91.8145;69.0693;28.6382;33.319;27.7826;10.297;19.4519;-5.4621;-19.3081;0.0;15.2603;5.9118;11.2303;83.6875;35.5554;11.9725
2020;9;Septiembre;1;010150;60.5771;44.0467;8.264;91.736;71.2034;24.7914;48.9634;20.251;3.6025;18.7842;27.158;12.0095;14.0175;15.5488;0.1542;18.7159;85.0643;16.1245;5.7394
2020;9;Septiembre;1;070150;59.2272;41.5557;8.2923;91.7077;56.5518;37.0501;38.7045;21.0451;3.0097;28.2621;26.0445;7.8196;17.6422;11.7227;1.1019;6.4466;79.7505;27.9035;11.6997
2020;9;Septiembre;1;090150;61.1057;42.1295;5.7634;94.2366;45.3996;46.5021;42.4003;23.2576;3.7955;24.0108;24.0906;13.3473;22.4498;11.95;0.1177;13.4127;75.724;23.1732;5.1013
2020;9;Septiembre;1;170150;58.111;44.7223;15.0305;84.9695;75.0902;21.4978;36.0769;24.7482;3.1073;19.7505;14.2785;27.7555;19.266;28.1151;0.0;13.5879;82.2323;24.7167;10.8833
2020;9;Septiembre;1;180150;67.2127;51.5709;10.5183;89.4817;69.5451;27.348;26.7481;35.7569;8.4347;18.1497;11.3354;21.8227;14.4371;17.7566;1.7113;18.8287;82.9951;29.9913;12.5621
2020;9;Septiembre;2;090150;64.6003;43.6659;2.8914;97.1086;21.3084;61.5792;23.7742;26.7121;10.7372;35.8851;100.0;29.1941;28.0022;10.8245;0.0;2.1722;71.5405;25.8594;22.91
2020;10;Octubre;1;010150;60.2738;47.3549;7.8501;92.1499;74.4161;19.6096;49.5906;19.0024;5.8074;17.1612;17.1804;16.2943;14.7365;14.5397;1.1856;14.1125;83.1596;11.0713;2.7431
2020;10;Octubre;1;070150;57.4841;43.8652;10.5644;89.4356;53.2574;38.6951;38.4442;24.8943;3.8093;22.2206;17.7384;8.6746;22.2645;15.6429;0.3311;8.1271;71.2749;24.5193;8.3592
